time,IP,SXR,FIR,PD,WP,P_LHfr_RT,LHD_label,ELM_label,ST_MD_label1,ST_MD_label2
0.0199,-65212.41796875,0.338850974571103,6.26107852953905e+18,2.314453125,1.90549544640817e-05,1.71436335276314,1,0,0,0
0.02,-64971.96875,0.342000911180878,6.21344534936158e+18,2.2900390625,9.09627033252036e-06,1.71436335276314,1,0,0,0
0.0201,-64718.63671875,0.343041540123554,6.19904696971795e+18,2.2998046875,7.45485613151686e-06,1.71436335276314,1,0,0,0
0.0202,-64579.39453125,0.344145710898367,6.19764481751463e+18,2.3193359375,1.48332101161941e-05,1.71436335276314,1,0,0,0
0.0203,-64523.30859375,0.345203822202818,6.08451070601357e+18,2.412109375,2.51080236921553e-05,1.71436335276314,1,0,0,0
0.0204,-64552.9453125,0.34292250943564,6.08440089228974e+18,2.470703125,3.42114180966746e-05,1.71436335276314,1,0,0,0
0.0205,-64798.57421875,0.341826005788677,6.10799160145845e+18,2.4609375,4.03139601985458e-05,1.71436335276314,1,0,0,0
0.0206,-64991.30859375,0.340641290491932,5.94204877110903e+18,2.470703125,4.17071678384673e-05,1.71436335276314,1,0,0,0
0.0207,-64957.64453125,0.340250088522097,5.88107233013373e+18,2.5048828125,2.79688447335502e-05,1.71436335276314,1,0,0,0
0.0208,-64771.3515625,0.342054771423706,5.91474473629542e+18,2.4267578125,1.44845544127747e-05,1.71436335276314,1,0,0,0
0.0209,-64518.9921875,0.344104601402666,5.92051840929183e+18,2.36328125,6.65328298055101e-06,1.71436335276314,1,0,0,0
0.021,-64188.4609375,0.344647302071716,5.93296391884558e+18,2.34375,1.00636361821671e-05,1.71436335276314,1,0,0,0
0.0211,-63896.1015625,0.343140511635587,5.93184186722943e+18,2.392578125,1.29775999084814e-05,1.71436335276314,1,0,0,0
0.0212,-63712.3046875,0.342043597066307,5.93558597919991e+18,2.4072265625,9.13213807507418e-06,1.71436335276314,1,0,0,0
0.0213,-63600.78125,0.339645314784331,5.99055413888523e+18,2.392578125,8.84646851773141e-07,1.71436335276314,1,0,0,0
0.0214,-63486.55859375,0.33873454216382,5.95592556992424e+18,2.3583984375,-1.23828704090556e-05,1.71436335276314,1,0,0,0
0.0215,-63345.859375,0.341863570253089,5.88816321806021e+18,2.314453125,-2.14995234273374e-05,1.71436335276314,1,0,0,0
0.0216,-63153.1328125,0.344325245563195,5.91313189017643e+18,2.32421875,-3.04987388517475e-05,1.71436335276314,1,0,0,0
0.0217,-63041.4296875,0.344785366789233,5.84769679211155e+18,2.2998046875,-2.75139682344161e-05,1.71436335276314,1,0,0,0
0.0218,-62932.1640625,0.343935826878931,5.85349589131434e+18,2.255859375,-1.86695269803749e-05,1.71436335276314,1,0,0,0
0.0219,-62837.44140625,0.341393037100424,5.83724744591802e+18,2.24609375,-1.1274902135483e-05,1.71436335276314,1,0,0,0
0.022,-62784.796875,0.339518077893076,5.86493122456007e+18,2.24609375,-1.03867878351593e-05,1.71436335276314,1,0,0,0
0.0221,-62750.890625,0.340777458566183,5.77960733553826e+18,2.294921875,-1.44818113767542e-05,1.71436335276314,1,0,0,0
0.0222,-62673.734375,0.341816872115558,5.3836712055113e+18,2.578125,-2.38203374465229e-05,1.71436335276314,1,0,0,0
0.0223,-62660.11328125,0.344380558787271,5.4162494601644e+18,2.5439453125,-3.49464498867746e-05,1.71436335276314,1,0,0,0
0.0224,-62887.48046875,0.345981477260211,5.41783557440694e+18,2.490234375,-3.4902917832369e-05,1.71436335276314,1,0,0,0
0.0225,-63225.36328125,0.34441224642544,5.31623506500334e+18,2.48046875,-2.98637714877259e-05,1.71436335276314,1,0,0,0
0.0226,-63258.01171875,0.341679109214462,5.31728564836368e+18,2.412109375,-2.49328895733925e-05,1.71436335276314,1,0,0,0
0.0227,-63066.88671875,0.340115615683439,5.33618879586579e+18,2.3681640625,-2.81042757706018e-05,1.71436335276314,1,0,0,0
0.0228,-62777.41015625,0.338790476257632,5.40191959383907e+18,2.3291015625,-3.63256913260557e-05,1.71436335276314,1,0,0,0
0.0229,-62599.46484375,0.339065929869724,5.25499659666326e+18,2.373046875,-5.06405012856703e-05,1.71436335276314,1,0,0,0
0.023,-62471.3046875,0.342805962863494,5.18613294646506e+18,2.490234375,-6.18517369730398e-05,1.71436335276314,1,0,0,0
0.0231,-62383.9140625,0.343459688350937,5.31383874813008e+18,2.4365234375,-6.45954060018994e-05,1.71436335276314,1,0,0,0
0.0232,-62344.5078125,0.343079595773631,5.27948004055423e+18,2.392578125,-5.82162319915369e-05,1.71436335276314,1,0,0,0
0.0233,-62166.09765625,0.339510066254687,5.26694457720544e+18,2.3095703125,-4.69423066533636e-05,1.71436335276314,1,0,0,0
0.0234,-62166.09765625,0.339139314685569,5.28836038365492e+18,2.275390625,-4.69423066533636e-05,1.71436335276314,1,0,0,0
0.0235,-62059.43359375,0.339676508612311,5.26142014975115e+18,2.28515625,-5.07105687574949e-05,1.71436335276314,1,0,0,0
0.0236,-62001.14453125,0.341666034417171,5.2655040795341e+18,2.265625,-5.86408641538583e-05,1.71436335276314,1,0,0,0
0.0237,-61916.6484375,0.343438032365502,5.25853647434888e+18,2.2412109375,-6.82272730045952e-05,1.71436335276314,1,0,0,0
0.0238,-61833.63671875,0.34451020999958,5.37533786944543e+18,2.2412109375,-7.45741563150659e-05,1.71436335276314,1,0,0,0
0.0239,-61794.76171875,0.343735345757205,5.41389698631729e+18,2.2021484375,-7.33919514459558e-05,1.71436335276314,1,0,0,0
0.024,-61844.87109375,0.341203894474494,5.38693483090045e+18,2.2216796875,-4.16916700487491e-05,1.71436335276314,1,0,0,0
0.0241,-61844.87109375,0.340689989077974,5.36820760525878e+18,2.2265625,-4.16916700487491e-05,1.71436335276314,1,0,0,0
0.0242,-61870.1328125,0.341447499804325,5.39647075780919e+18,2.2509765625,-3.42919265676755e-05,1.71436335276314,1,0,0,0
0.0243,-61864.32421875,0.341122578288144,5.42636070653238e+18,2.2607421875,-3.43992942362092e-05,1.71436335276314,1,0,0,0
0.0244,-61835.52734375,0.342359256383923,5.40282332367762e+18,2.2607421875,-4.44857905677054e-05,1.71436335276314,1,0,0,0
0.0245,-61737.9140625,0.343053206820687,5.39577689725259e+18,2.255859375,-5.55038204765879e-05,1.71436335276314,1,0,0,0
0.0246,-61572.00390625,0.343041720219441,5.32453892041369e+18,2.28515625,-6.67110871290788e-05,1.71436335276314,1,0,0,0
0.0247,-61364.5078125,0.341959940697131,5.22487011550115e+18,2.3046875,-6.7549517552834e-05,1.71436335276314,1,0,0,0
0.0248,-61208.8984375,0.341008937125242,4.907317688382e+18,2.5927734375,-5.76215752516873e-05,1.71436335276314,1,0,0,0
0.0249,-61176.21875,0.340445294535835,5.02136109599923e+18,2.6220703125,-5.43105888937134e-05,1.71436335276314,1,0,0,0
0.025,-61420.39453125,0.341540677841559,4.97851704487497e+18,2.568359375,-5.47728050150909e-05,1.71436335276314,1,0,0,0
0.0251,-61604.2890625,0.342168413162109,4.96556988314105e+18,2.48046875,-6.0794274759246e-05,1.71436335276314,1,0,0,0
0.0252,-61525.2265625,0.342034175175112,4.93710174039153e+18,2.4462890625,-7.24619094398804e-05,1.71436335276314,1,0,0,0
0.0253,-61207.54296875,0.340617424869173,4.94544002425972e+18,2.392578125,-8.15118110040203e-05,1.71436335276314,1,0,0,0
0.0254,-60813.96484375,0.340248314833569,4.96771173179195e+18,2.36328125,-9.10880407900549e-05,1.71436335276314,1,0,0,0
0.0255,-60493.1171875,0.340517725867456,4.94092171866433e+18,2.5,-8.99828155525029e-05,1.71436335276314,1,0,0,0
0.0256,-60317.6640625,0.341287956591672,4.91090793744407e+18,2.5830078125,-8.45831164042465e-05,1.71436335276314,1,0,0,0
0.0257,-60253.51953125,0.343321765266744,4.82366952380039e+18,2.4560546875,-8.20230052340776e-05,1.71436335276314,1,0,0,0
0.0258,-60204.07421875,0.342408631306285,4.8674220464071e+18,2.373046875,-8.44390378915705e-05,1.71436335276314,1,0,0,0
0.0259,-59963.34765625,0.341315803714912,4.95521028458414e+18,2.3095703125,-8.72170858201571e-05,1.71436335276314,1,0,0,0
0.026,-59587.94921875,0.341016876377436,4.93722110612262e+18,2.3046875,-8.95788180059753e-05,1.71436335276314,1,0,0,0
0.0261,-59265.86328125,0.341523209492215,4.93181123403606e+18,2.265625,-9.32795956032351e-05,1.71436335276314,1,0,0,0
0.0262,-59080.00390625,0.34328623383925,4.93661238899769e+18,2.24609375,-8.61016451381147e-05,1.71436335276314,1,0,0,0
0.0263,-59007.44921875,0.344096301240501,4.94394235198374e+18,2.197265625,-6.93752444931306e-05,1.71436335276314,1,0,0,0
0.0264,-58975.77734375,0.342854747657614,4.9634027457227e+18,2.197265625,-5.8007070038002e-05,1.71436335276314,1,0,0,0
0.0265,-58949.2734375,0.341819192542005,4.98886186874438e+18,2.1875,-5.51256416656543e-05,1.71436335276314,1,0,0,0
0.0266,-58885.515625,0.340425586410484,5.0370200657241e+18,2.1875,-6.20030768914148e-05,1.71436335276314,1,0,0,0
0.0267,-58789.41796875,0.337710544972384,5.05597241637156e+18,2.1630859375,-7.34536370146088e-05,1.71436335276314,1,0,0,0
0.0268,-58710.5859375,0.340208936237552,5.03630895657884e+18,2.1533203125,-8.78276405273937e-05,1.71436335276314,1,0,0,0
0.0269,-58619.8984375,0.341804776796592,5.03127779752857e+18,2.1533203125,-9.98238610918634e-05,1.71436335276314,1,0,0,0
0.027,-58619.8984375,0.343108139976703,5.08754633587216e+18,2.1533203125,-9.98238610918634e-05,1.71436335276314,1,0,0,0
0.0271,-58622.54296875,0.342723361759716,5.13318493323736e+18,2.1484375,-9.20234015211463e-05,1.71436335276314,1,0,0,0
0.0272,-58647.828125,0.341152578533508,5.11046929788541e+18,2.138671875,-8.95187913556583e-05,1.71436335276314,1,0,0,0
0.0273,-58726.921875,0.340064318206268,5.0735349843215e+18,2.1337890625,-9.16409189812839e-05,1.71436335276314,1,0,0,0
0.0274,-58805.90234375,0.337779053222489,5.08313832503692e+18,2.119140625,-9.7085146990139e-05,1.71436335276314,1,0,0,0
0.0275,-58795.921875,0.339260035333689,5.14891509634014e+18,2.1240234375,-0.000103066216979641,1.71436335276314,1,0,0,0
0.0276,-58795.421875,0.342610565574326,5.1626011986074e+18,2.12890625,-0.000119539872684982,1.71436335276314,1,0,0,0
0.0277,-58795.421875,0.344061668352935,5.14212155758949e+18,2.1337890625,-0.000119539872684982,1.71436335276314,1,0,0,0
0.0278,-58855.84375,0.344980153953001,5.14469008547145e+18,2.1435546875,-0.000112900677777361,1.71436335276314,1,0,0,0
0.0279,-58913.17578125,0.342882529057754,5.16653367066362e+18,2.12890625,-9.8932119726669e-05,1.71436335276314,1,0,0,0
0.028,-59018.1953125,0.341123308775413,5.14656385944361e+18,2.1240234375,-9.35156567720696e-05,1.71436335276314,1,0,0,0
0.0281,-59127.578125,0.339217609710258,5.1582152467242e+18,2.12890625,-9.4853930932004e-05,1.71436335276314,1,0,0,0
0.0282,-59222.7578125,0.338889249241061,5.1815534118159e+18,2.1240234375,-9.87560706562363e-05,1.71436335276314,1,0,0,0
0.0283,-59281.171875,0.342869807884095,5.21069335616999e+18,2.12890625,-0.000107881976873614,1.71436335276314,1,0,0,0
0.0284,-59313.25390625,0.344462465007179,5.20058176620462e+18,2.138671875,-0.000113895293907262,1.71436335276314,1,0,0,0
0.0285,-59333.83984375,0.343934365127534,5.16575940831923e+18,2.12890625,-0.000108468026155606,1.71436335276314,1,0,0,0
0.0286,-59470.51953125,0.342077948975685,5.22050251171824e+18,2.12890625,-9.4632210675627e-05,1.71436335276314,1,0,0,0
0.0287,-59594.828125,0.340679313246486,5.24924326463196e+18,2.1240234375,-8.53573510539718e-05,1.71436335276314,1,0,0,0
0.0288,-59715.6171875,0.340856164882112,5.22198348516137e+18,2.1240234375,-7.99702538643032e-05,1.71436335276314,1,0,0,0
0.0289,-59833.45703125,0.338183308392515,5.1975180457733e+18,2.16796875,-8.13224905868992e-05,1.71436335276314,1,0,0,0
0.029,-59927.21484375,0.33989247396454,5.16607077626832e+18,2.1728515625,-8.58265411807224e-05,1.71436335276314,1,0,0,0
0.0291,-59999.7265625,0.343224944796072,5.20628658228534e+18,2.1533203125,-9.59093304118142e-05,1.71436335276314,1,0,0,0
0.0292,-60096.43359375,0.344011369446998,5.2511250787829e+18,2.20703125,-9.84866928774863e-05,1.71436335276314,1,0,0,0
0.0293,-60294.40234375,0.344068470084867,5.25114095298203e+18,2.1923828125,-8.75905316206627e-05,1.71436335276314,1,0,0,0
0.0294,-60537.57421875,0.340442811966795,5.24096428567219e+18,2.1875,-7.9674122389406e-05,1.71436335276314,1,0,0,0
0.0295,-60782.296875,0.339996727600076,5.26076621521053e+18,2.1728515625,-7.38041926524602e-05,1.71436335276314,1,0,0,0
0.0296,-61014.22265625,0.339364149376738,5.25687902928948e+18,2.177734375,-7.2084556450136e-05,1.71436335276314,1,0,0,0
0.0297,-61158.20703125,0.339429598119585,5.31793594077204e+18,2.1875,-7.76803281041794e-05,1.71436335276314,1,0,0,0
0.0298,-61275.19921875,0.342343067870431,5.30500114854393e+18,2.1826171875,-8.52979210321791e-05,1.71436335276314,1,0,0,0
0.0299,-61370.421875,0.343742548415945,5.32328987520454e+18,2.1630859375,-9.69937173067592e-05,1.71436335276314,1,0,0,0
0.03,-61455.61328125,0.343906731740761,5.32951826497851e+18,2.1484375,-9.82091078185476e-05,1.71436335276314,1,0,0,0
0.0301,-61582.2265625,0.341789836436575,5.32770709444965e+18,2.1826171875,-8.91636882442981e-05,1.71436335276314,1,0,0,0
0.0302,-61708.3359375,0.340074436467902,5.3632907954178e+18,2.177734375,-8.28972551971674e-05,1.71436335276314,1,0,0,0
0.0303,-61838.4921875,0.339651339234098,5.39450833571204e+18,2.16796875,-8.04959345259704e-05,1.71436335276314,1,0,0,0
0.0304,-61950.32421875,0.340110152325067,5.41024399637296e+18,2.1533203125,-8.02124268375337e-05,1.71436335276314,1,0,0,0
0.0305,-62009.96484375,0.342255594295471,5.4031610111863e+18,2.1484375,-8.40931897982955e-05,1.71436335276314,1,0,0,0
0.0306,-62058.90625,0.344386605707829,5.37872292214997e+18,2.1533203125,-9.05190099729225e-05,1.71436335276314,1,0,0,0
0.0307,-62060.8671875,0.343525760044857,5.42023079176857e+18,2.1484375,-9.34408308239654e-05,1.71436335276314,1,0,0,0
0.0308,-62098.02734375,0.341243324955158,5.46509203441294e+18,2.1630859375,-8.76768317539245e-05,1.71436335276314,1,0,0,0
0.0309,-62168.16015625,0.340354627067149,5.47869168757847e+18,2.1533203125,-8.29898126539774e-05,1.71436335276314,1,0,0,0
0.031,-62283.546875,0.340037168623393,5.46211118967056e+18,2.1337890625,-7.93106082710437e-05,1.71436335276314,1,0,0,0
0.0311,-62384.1875,0.340928537868927,5.45164480104681e+18,2.1630859375,-8.00617272034287e-05,1.71436335276314,1,0,0,0
0.0312,-62450.56640625,0.340460177941099,5.49922740368939e+18,2.1630859375,-9.61647238000296e-05,1.71436335276314,1,0,0,0
0.0313,-62450.56640625,0.343339401669202,5.49832298665607e+18,2.1484375,-9.61647238000296e-05,1.71436335276314,1,0,0,0
0.0314,-62497.42578125,0.343228160414109,5.50336960758861e+18,2.16796875,-0.000106062856502831,1.71436335276314,1,0,0,0
0.0315,-62506.21484375,0.341392565477003,5.45275853760627e+18,2.1630859375,-0.000105672952486202,1.71436335276314,1,0,0,0
0.0316,-62563.69140625,0.340693887759006,5.43479540382643e+18,2.1728515625,-9.85857768682763e-05,1.71436335276314,1,0,0,0
0.0317,-62640.55078125,0.340915691081429,5.46902629317555e+18,2.1630859375,-9.10662638489157e-05,1.71436335276314,1,0,0,0
0.0318,-62741.12109375,0.341358214154068,5.48063741084277e+18,2.12890625,-8.49934949656017e-05,1.71436335276314,1,0,0,0
0.0319,-62835.8984375,0.342288244114327,5.50355844871068e+18,2.1337890625,-8.25707757030614e-05,1.71436335276314,1,0,0,0
0.032,-62835.8984375,0.343931921465442,5.50760472022037e+18,2.158203125,-8.25707757030614e-05,1.71436335276314,1,0,0,0
0.0321,-62890.90625,0.344354418975967,5.50986126167795e+18,2.1533203125,-8.42735607875511e-05,1.71436335276314,1,0,0,0
0.0322,-62969.609375,0.342703397035972,5.49444954463037e+18,2.12890625,-7.96458116383292e-05,1.71436335276314,1,0,0,0
0.0323,-63045.04296875,0.342326044613659,5.52617004277485e+18,2.119140625,-6.62540842313319e-05,1.71436335276314,1,0,0,0
0.0324,-63136.546875,0.341117855706642,5.55689479570142e+18,2.1484375,-5.40551700396463e-05,1.71436335276314,1,0,0,0
0.0325,-63251.24609375,0.341123787890327,5.56680661814791e+18,2.1435546875,-5.01811555295717e-05,1.71436335276314,1,0,0,0
0.0326,-63330.01171875,0.340806765699149,5.52317985218363e+18,2.138671875,-5.28996788489167e-05,1.71436335276314,1,0,0,0
0.0327,-63389.1640625,0.341420631340188,5.54035621667432e+18,2.1240234375,-6.2899591284804e-05,1.71436335276314,1,0,0,0
0.0328,-63407.40625,0.342557898163861,5.56339222222681e+18,2.1337890625,-7.69206017139368e-05,1.71436335276314,1,0,0,0
0.0329,-63445.07421875,0.342455838273716,5.61296624658573e+18,2.1337890625,-9.14169359020889e-05,1.71436335276314,1,0,0,0
0.033,-63531.2734375,0.341549394871283,5.60813458017642e+18,2.1630859375,-9.01379535207525e-05,1.71436335276314,1,0,0,0
0.0331,-63598.03515625,0.341167952267887,5.54686594398604e+18,2.12890625,-8.10413621366024e-05,1.71436335276314,1,0,0,0
0.0332,-63691.796875,0.340778022552047,5.57295316302509e+18,2.1484375,-7.47014928492717e-05,1.71436335276314,1,0,0,0
0.0333,-63818.27734375,0.341326986955457,5.59323770944854e+18,2.1435546875,-7.12469409336336e-05,1.71436335276314,1,0,0,0
0.0334,-63871.73046875,0.340494931726786,5.60551382549214e+18,2.1630859375,-7.04324993421324e-05,1.71436335276314,1,0,0,0
0.0335,-63983.42578125,0.343132911174618,5.59806593988402e+18,2.12890625,-7.24528144928627e-05,1.71436335276314,1,0,0,0
0.0336,-63990.09375,0.343551138634282,5.59305800801688e+18,2.138671875,-8.10224300948903e-05,1.71436335276314,1,0,0,0
0.0337,-64091.69921875,0.342720846363053,5.63863812510738e+18,2.138671875,-8.35963437566534e-05,1.71436335276314,1,0,0,0
0.0338,-64160.40234375,0.342648196411073,5.63287269844818e+18,2.158203125,-7.649912731722e-05,1.71436335276314,1,0,0,0
0.0339,-64260.9765625,0.342217629079481,5.65627078692359e+18,2.1435546875,-7.08528677932918e-05,1.71436335276314,1,0,0,0
0.034,-64396.0859375,0.342700105895029,5.66814351963875e+18,2.138671875,-6.52504313620739e-05,1.71436335276314,1,0,0,0
0.0341,-64495.62890625,0.342434700112798,5.70100421134123e+18,2.1240234375,-6.35568212601356e-05,1.71436335276314,1,0,0,0
0.0342,-64555.8359375,0.341897691487915,5.64685271391745e+18,2.1337890625,-6.49840949336067e-05,1.71436335276314,1,0,0,0
0.0343,-64611.56640625,0.344409143806722,5.60825903114879e+18,2.1533203125,-6.61731392028742e-05,1.71436335276314,1,0,0,0
0.0344,-64679.5703125,0.343590620589287,5.63871055543586e+18,2.158203125,-7.00843083905056e-05,1.71436335276314,1,0,0,0
0.0345,-64769.19140625,0.342125084138204,5.67045778545679e+18,2.1484375,-6.45593681838363e-05,1.71436335276314,1,0,0,0
0.0346,-64981.390625,0.34130396503152,5.68587816115844e+18,2.1240234375,-4.84424708702136e-05,1.71436335276314,1,0,0,0
0.0347,-64981.390625,0.341380517179727,5.63933638371049e+18,2.138671875,-4.84424708702136e-05,1.71436335276314,1,0,0,0
0.0348,-65209.9453125,0.341416240880353,5.65614530515907e+18,2.138671875,-4.46672565885819e-05,1.71436335276314,1,0,0,0
0.0349,-65209.9453125,0.340787259604143,5.65248427503596e+18,2.1630859375,-4.46672565885819e-05,1.71436335276314,1,0,0,0
0.035,-65281.046875,0.342115941963654,5.67371220243605e+18,2.16796875,-4.98142653668765e-05,1.71436335276314,1,0,0,0
0.0351,-65300.18359375,0.342266732253562,5.69831638644765e+18,2.138671875,-6.37425182503648e-05,1.71436335276314,1,0,0,0
